user_id,user_name,subscription_type,monthly_revenue,join_date,last_payment,country,age,gender,device,plan_duration
933,F.X. Feeney,Standard,10.0,11-08-22,01-07-23,Mexico,35.0,Male,Laptop,1 Month
934,M.V. Moorhead,Standard,11.0,06-08-22,01-07-23,Spain,34.0,Female,Smartphone,1 Month
935,Matt Ford,Basic,10.0,07-08-22,02-07-23,Italy,44.0,Male,Smartphone,1 Month
936,Marty Mapes,Premium,15.0,18-07-22,02-07-23,Spain,29.0,Male,Tablet,1 Month
937,Emma Cochrane,Basic,10.0,17-07-22,30-06-23,Spain,38.0,Male,Smartphone,1 Month
938,Tony Sloman,Standard,14.0,15-07-22,02-07-23,United States,46.0,Male,Smart TV,1 Month
939,Martin Chilton,Premium,10.0,14-07-22,02-07-23,Canada,29.0,Male,Tablet,1 Month
940,Geoff Brown,Basic,12.0,26-06-22,03-07-23,United States,48.0,Female,Smart TV,1 Month
941,Michael Scheinfeld,Premium,10.0,26-06-22,29-06-23,United States,36.0,Male,Smart TV,1 Month
942,Howard Thompson,Basic,12.0,22-06-22,01-07-23,Canada,43.0,Male,Laptop,1 Month
943,Carlo Cavagna,Standard,15.0,23-06-22,01-07-23,United Kingdom,42.0,Female,Smart TV,1 Month
944,Jon Lap,Standard,10.0,24-06-22,02-07-23,Australia,50.0,Male,Tablet,1 Month
945,Steven Snyder,Basic,13.0,26-06-22,29-06-23,Germany,39.0,Male,Laptop,1 Month
946,Martin Scribbs,Premium,14.0,28-06-22,01-07-23,France,43.0,Female,Laptop,1 Month
947,Chris Hewitt (UK),Basic,10.0,29-06-22,02-07-23,Brazil,50.0,Female,Tablet,1 Month
948,Douglas Pratt,Standard,12.0,26-06-22,02-07-23,Mexico,51.0,Male,Laptop,1 Month
949,James Lap,Premium,14.0,26-06-22,30-06-23,Spain,40.0,Male,Tablet,1 Month
950,Mark Athitakis,Basic,10.0,20-06-22,30-06-23,Italy,31.0,Male,Tablet,1 Month
951,Jason Zingale,Premium,12.0,18-06-22,03-07-23,Spain,39.0,Female,Smartphone,1 Month
952,Joseph McBride,Basic,10.0,16-06-22,01-07-23,Spain,49.0,Female,Tablet,1 Month
953,Sheila Benson,Standard,10.0,16-06-22,30-06-23,United States,34.0,Female,Laptop,1 Month
954,Desmond Ryan,Standard,13.0,17-06-22,30-06-23,Canada,38.0,Male,Smartphone,1 Month
955,Ralph Novak,Basic,15.0,20-06-22,02-07-23,United States,36.0,Female,Laptop,1 Month
956,Lou Cedrone,Premium,10.0,24-06-22,01-07-23,United States,42.0,Female,Smart TV,1 Month
957,Jake Cole,Basic,14.0,27-06-22,01-07-23,Canada,50.0,Male,Tablet,1 Month
958,John Bleasdale,Standard,10.0,02-07-22,01-07-23,United Kingdom,42.0,Female,Laptop,1 Month
959,Peter Aspden,Premium,14.0,04-07-22,02-07-23,Australia,35.0,Female,Laptop,1 Month
960,Adam Mars-Jones,Basic,15.0,15-07-22,30-06-23,Germany,46.0,Female,Tablet,1 Month
961,Jay Carr,Premium,15.0,23-07-22,01-07-23,France,48.0,Male,Laptop,1 Month
962,Rick Chatenever,Basic,12.0,29-07-22,01-07-23,Brazil,43.0,Female,Laptop,1 Month
963,Dan Callahan,Standard,13.0,01-08-22,01-07-23,Mexico,51.0,Female,Tablet,1 Month
964,James Agee,Standard,13.0,12-08-22,03-07-23,Spain,45.0,Male,Smart TV,1 Month
965,Jack Moffitt,Basic,10.0,14-08-22,30-06-23,Italy,46.0,Male,Laptop,1 Month
966,Steve Davis,Premium,12.0,16-08-22,04-07-23,Spain,42.0,Female,Laptop,1 Month
967,James E. Laczkowski,Basic,10.0,26-08-22,30-06-23,Spain,42.0,Female,Smartphone,1 Month
968,Moriarty,Standard,13.0,31-08-22,03-07-23,United States,50.0,Male,Tablet,1 Month
969,Elliot Panek,Premium,12.0,02-09-22,30-06-23,Canada,28.0,Male,Smart TV,1 Month
970,Sarah Fonseca,Basic,15.0,03-09-22,03-07-23,United States,44.0,Female,Tablet,1 Month
971,Kathleen Maher,Basic,10.0,05-09-22,01-07-23,United States,36.0,Male,Tablet,1 Month
972,Hal Hinson,Basic,14.0,10-09-22,02-07-23,Canada,37.0,Female,Laptop,1 Month
973,Patrick Byrne,Standard,12.0,17-09-22,01-07-23,United Kingdom,36.0,Male,Smartphone,1 Month
974,Jimmy O,Premium,13.0,28-09-22,03-07-23,Australia,31.0,Male,Smartphone,1 Month
975,Nick Barbaro,Basic,12.0,02-10-22,30-06-23,Germany,36.0,Female,Smart TV,1 Month
976,Malcolm Johnson,Basic,15.0,05-10-22,03-07-23,France,39.0,Female,Laptop,1 Month
977,Vanessa Letts,Premium,11.0,07-10-22,30-06-23,Brazil,45.0,Female,Laptop,1 Month
978,Christopher Harris,Standard,13.0,08-10-22,03-07-23,Mexico,29.0,Male,Smart TV,1 Month
979,Stephen Hunter,Standard,15.0,08-10-22,01-07-23,Spain,45.0,Male,Smartphone,1 Month
980,Amanda Lipman,Basic,11.0,09-10-22,03-07-23,Italy,29.0,Male,Smart TV,1 Month
981,Alan Frutkin,Premium,10.0,09-10-22,30-06-23,Spain,28.0,Female,Smart TV,1 Month
982,Sandi Chaitram,Standard,12.0,10-10-22,02-07-23,Spain,42.0,Female,Smart TV,1 Month
983,Dan Fazio,Basic,11.0,14-10-22,01-07-23,United States,36.0,Female,Smartphone,1 Month
984,Glenn Lovell,Standard,15.0,16-10-22,03-07-23,Canada,39.0,Male,Smart TV,1 Month
985,Keeva Stratton,Premium,11.0,21-10-22,29-06-23,United States,36.0,Male,Smart TV,1 Month
986,Robert Faires,Basic,15.0,25-10-22,01-07-23,United States,49.0,Male,Laptop,1 Month
987,Chuck Rudolph,Premium,11.0,30-10-22,01-07-23,Canada,32.0,Female,Tablet,1 Month
988,Rachel Sanders,Standard,12.0,31-10-22,02-07-23,United Kingdom,40.0,Female,Smartphone,1 Month
989,Carrie R. Wheadon,Basic,12.0,08-11-22,01-07-23,Australia,34.0,Male,Smartphone,1 Month
990,Stanley Kauffmann,Standard,15.0,09-11-22,01-07-23,Germany,35.0,Male,Smartphone,1 Month
991,Anne Barton,Premium,11.0,07-11-22,01-07-23,France,44.0,Female,Smart TV,1 Month
992,Michael Dwyer,Basic,13.0,08-11-22,03-07-23,Brazil,47.0,Female,Smartphone,1 Month
993,Owen McNally,Standard,14.0,08-11-22,03-07-23,Mexico,33.0,Female,Laptop,1 Month
994,Susan Tavernetti,Premium,11.0,31-10-22,02-07-23,Spain,45.0,Male,Tablet,1 Month
995,Leonard Schwarz,Basic,14.0,28-10-22,01-07-23,Italy,42.0,Female,Tablet,1 Month
996,Edward Guthmann,Premium,15.0,25-10-22,02-07-23,Spain,46.0,Male,Tablet,1 Month
997,Quentin Curtis,Basic,14.0,18-10-22,02-07-23,Spain,51.0,Male,Tablet,1 Month
998,Chris Stuckmann,Standard,15.0,25-09-22,02-07-23,United States,41.0,Female,Laptop,1 Month
999,Gary Kamiya,Standard,10.0,26-08-22,01-07-23,Canada,50.0,Female,Tablet,1 Month
1000,Madeleine Williams,Basic,10.0,20-08-22,02-07-23,United States,49.0,Female,Smartphone,1 Month
1001,Caryn James,Premium,12.0,12-08-22,03-07-23,United States,34.0,Female,Laptop,1 Month
1002,Tom Charity,Basic,13.0,12-08-22,03-07-23,Canada,38.0,Female,Tablet,1 Month
1003,Jean-François Vandeuren,Standard,13.0,11-08-22,01-07-23,United Kingdom,46.0,Male,Smart TV,1 Month
1004,Sheila Johnston,Premium,14.0,11-08-22,02-07-23,Australia,42.0,Male,Smart TV,1 Month
1005,Dennis King,Basic,12.0,10-08-22,02-07-23,Germany,46.0,Male,Laptop,1 Month
1006,People Staff,Premium,10.0,31-07-22,03-07-23,France,51.0,Female,Smart TV,1 Month
1007,Bob Thompson,Basic,12.0,17-07-22,30-06-23,Brazil,35.0,Male,Smart TV,1 Month
1008,Mike Clark,Standard,10.0,15-07-22,02-07-23,Mexico,34.0,Female,Smartphone,1 Month
1009,Joe Baltake,Standard,14.0,05-07-22,02-07-23,Spain,31.0,Female,Laptop,1 Month
1010,Susan Stark,Basic,12.0,01-07-22,03-07-23,Italy,36.0,Female,Tablet,1 Month
1011,Jean Oppenheimer,Premium,15.0,01-07-22,30-06-23,Spain,28.0,Male,Smart TV,1 Month
1012,Luke Buckmaster,Basic,15.0,26-06-22,01-07-23,Spain,29.0,Female,Smartphone,1 Month
1013,Eric Melin,Standard,12.0,27-06-22,02-07-23,United States,42.0,Female,Smart TV,1 Month
1014,Gabe Leibowitz,Premium,10.0,28-06-22,02-07-23,Canada,35.0,Female,Smartphone,1 Month
1015,Michael Haile,Basic,12.0,28-06-22,30-06-23,United States,32.0,Female,Laptop,1 Month
1016,Janet Branagan,Premium,10.0,29-06-22,01-07-23,United States,43.0,Female,Tablet,1 Month
1017,Susan Wloszczyna,Basic,10.0,26-06-22,02-07-23,Canada,29.0,Male,Smartphone,1 Month
1018,Andy Spletzer,Standard,13.0,26-06-22,02-07-23,United Kingdom,35.0,Female,Tablet,1 Month
1019,Christine James,Standard,14.0,24-06-22,30-06-23,Australia,27.0,Female,Tablet,1 Month
1020,Carly Kocurek,Basic,13.0,21-06-22,01-07-23,Germany,38.0,Male,Tablet,1 Month
1021,Alison Macor,Premium,13.0,22-06-22,03-07-23,France,33.0,Male,Smart TV,1 Month
1022,Jack Garner,Basic,11.0,18-06-22,02-07-23,Brazil,48.0,Male,Laptop,1 Month
1023,Peter Stack,Standard,10.0,18-06-22,02-07-23,Mexico,51.0,Female,Laptop,1 Month
1024,Todd Jorgenson,Premium,10.0,20-06-22,01-07-23,Spain,40.0,Female,Smartphone,1 Month
1025,Eve Tushnet,Basic,13.0,23-06-22,03-07-23,Italy,28.0,Male,Smartphone,1 Month
1026,Elspeth Haughton,Premium,10.0,26-06-22,01-07-23,Spain,46.0,Female,Laptop,1 Month
1027,Lawrence Van Gelder,Basic,12.0,02-07-22,01-07-23,Spain,28.0,Female,Tablet,1 Month
1028,Carole Glines,Standard,12.0,04-07-22,01-07-23,United States,47.0,Male,Tablet,1 Month
1029,Erin Richter,Standard,10.0,07-07-22,02-07-23,Canada,47.0,Male,Smartphone,1 Month
1030,Keith H. Brown,Basic,13.0,14-07-22,01-07-23,United States,50.0,Male,Smartphone,1 Month
1031,Bob Stephens,Premium,13.0,20-07-22,01-07-23,United States,50.0,Female,Smart TV,1 Month
1032,Louis B. Hobson,Basic,15.0,23-07-22,02-07-23,Canada,29.0,Male,Smartphone,1 Month
1033,Richard Harrington,Standard,15.0,30-07-22,01-07-23,United Kingdom,38.0,Male,Tablet,1 Month
1034,Leslie Rigoulot,Premium,11.0,12-08-22,03-07-23,Australia,40.0,Female,Tablet,1 Month
1035,Kim Williamson,Basic,14.0,14-08-22,01-07-23,Germany,43.0,Male,Smartphone,1 Month
1036,Margaret A. McGurk,Premium,14.0,22-08-22,04-07-23,France,27.0,Female,Smartphone,1 Month
1037,Jeff Strickler,Basic,10.0,29-08-22,30-06-23,Brazil,37.0,Female,Tablet,1 Month
1038,Andreas Samuelson,Standard,12.0,02-09-22,03-07-23,Mexico,30.0,Male,Smartphone,1 Month
1039,Lisa Alspector,Standard,13.0,03-09-22,01-07-23,Spain,50.0,Male,Laptop,1 Month
1040,John Petrakis,Basic,11.0,04-09-22,04-07-23,Italy,51.0,Male,Smartphone,1 Month
1041,Hannah Ryan,Premium,13.0,06-09-22,01-07-23,Spain,37.0,Female,Laptop,1 Month
1042,Sean Fennessey,Basic,14.0,10-09-22,02-07-23,Spain,35.0,Female,Tablet,1 Month
1043,Joe Lipsett,Standard,12.0,20-09-22,01-07-23,United States,35.0,Male,Tablet,1 Month
1044,Edward Johnson-Ott,Premium,11.0,26-09-22,03-07-23,Canada,46.0,Male,Tablet,1 Month
1045,James Hill,Basic,13.0,04-10-22,01-07-23,United States,27.0,Male,Tablet,1 Month
1046,Sean Collier,Basic,13.0,06-10-22,03-07-23,United States,27.0,Male,Laptop,1 Month
1047,Kevin McManus,Basic,13.0,07-10-22,01-07-23,Canada,39.0,Female,Laptop,1 Month
1048,Jim Shelby,Standard,15.0,08-10-22,03-07-23,United Kingdom,51.0,Male,Tablet,1 Month
1049,Russell Smith,Premium,14.0,09-10-22,01-07-23,Australia,41.0,Male,Smartphone,1 Month
1050,Charles Taylor,Basic,15.0,10-10-22,03-07-23,Germany,30.0,Female,Smart TV,1 Month
1051,Tom Meek,Basic,11.0,10-10-22,30-06-23,France,46.0,Male,Laptop,1 Month
1052,Glenn Slavin,Premium,14.0,14-10-22,02-07-23,Brazil,31.0,Male,Tablet,1 Month
1053,John R. McEwen,Standard,13.0,15-10-22,01-07-23,Mexico,49.0,Male,Smartphone,1 Month
1054,Diane Selkirk,Standard,12.0,17-10-22,03-07-23,Spain,39.0,Female,Tablet,1 Month
1055,Ed Kelleher,Basic,11.0,23-10-22,01-07-23,Italy,47.0,Male,Smartphone,1 Month
1056,David Luty,Premium,15.0,27-10-22,02-07-23,Spain,36.0,Female,Tablet,1 Month
1057,Gemma Files,Standard,14.0,29-10-22,02-07-23,Spain,42.0,Female,Tablet,1 Month
1058,Caroline Westbrook,Basic,15.0,05-11-22,02-07-23,United States,28.0,Female,Smart TV,1 Month
1059,Bob Satuloff,Standard,15.0,07-11-22,02-07-23,Canada,43.0,Male,Tablet,1 Month
1060,Jeff Millar,Premium,10.0,08-11-22,02-07-23,United States,50.0,Female,Laptop,1 Month
1061,Yael Shuv,Basic,15.0,09-11-22,01-07-23,United States,30.0,Female,Tablet,1 Month
1062,Matthew Gilbert,Premium,10.0,10-11-22,03-07-23,Canada,34.0,Female,Laptop,1 Month
1063,Mike DeWolfe,Standard,13.0,02-11-22,03-07-23,United Kingdom,35.0,Female,Laptop,1 Month
1064,Wendy Weinstein,Basic,11.0,31-10-22,02-07-23,Australia,29.0,Male,Tablet,1 Month
1065,Melissa Morrison,Standard,15.0,29-10-22,02-07-23,Germany,33.0,Male,Smart TV,1 Month
1066,Larry Carroll,Premium,12.0,22-10-22,03-07-23,France,47.0,Male,Laptop,1 Month
1067,David Noh,Basic,14.0,20-10-22,02-07-23,Brazil,32.0,Female,Tablet,1 Month
1068,Luisa F. Ribeiro,Standard,15.0,21-10-22,04-07-23,Mexico,34.0,Female,Tablet,1 Month
1069,Lisa Osborne,Premium,13.0,10-10-22,02-07-23,Spain,46.0,Male,Smart TV,1 Month
1070,Edvins Beitiks,Basic,15.0,06-09-22,03-07-23,Italy,31.0,Male,Tablet,1 Month
1071,Karen Hershenson,Premium,12.0,06-09-22,03-07-23,Spain,40.0,Female,Tablet,1 Month
1072,Julie Hinds,Basic,11.0,13-08-22,03-07-23,Spain,38.0,Female,Tablet,1 Month
1073,Paul Tatara,Standard,11.0,13-08-22,01-07-23,United States,31.0,Male,Smart TV,1 Month
1074,Judith Egerton,Standard,12.0,13-08-22,02-07-23,Canada,46.0,Female,Smartphone,1 Month
1075,Bradley Null,Basic,11.0,06-08-22,03-07-23,United States,43.0,Male,Smart TV,1 Month
1076,Ron Wells,Premium,15.0,06-08-22,03-07-23,United States,38.0,Female,Laptop,1 Month
1077,James Brundage,Basic,15.0,22-07-22,30-06-23,Canada,38.0,Female,Laptop,1 Month
1078,Gary Dauphin,Standard,14.0,17-07-22,02-07-23,United Kingdom,27.0,Male,Laptop,1 Month
1079,Bob Fenster,Premium,12.0,09-07-22,02-07-23,Australia,49.0,Female,Tablet,1 Month
1080,Kevin Maynard,Basic,11.0,04-07-22,03-07-23,Germany,33.0,Male,Smartphone,1 Month
1081,Robert Horton,Premium,10.0,27-06-22,30-06-23,France,40.0,Female,Smartphone,1 Month
1082,Leo Cameron,Basic,13.0,28-06-22,02-07-23,Brazil,27.0,Male,Tablet,1 Month
1083,John Haslett Cuff,Standard,12.0,28-06-22,02-07-23,Mexico,28.0,Female,Laptop,1 Month
1084,CSM Staff,Standard,10.0,29-06-22,03-07-23,Spain,30.0,Male,Smartphone,1 Month
1085,John Leonard,Basic,10.0,29-06-22,30-06-23,Italy,33.0,Female,Smartphone,1 Month
1086,Michael Wood,Premium,15.0,26-06-22,01-07-23,Spain,51.0,Female,Tablet,1 Month
1087,Peter Brunette,Basic,11.0,26-06-22,03-07-23,Spain,51.0,Male,Tablet,1 Month
1088,Wallace Baine,Standard,10.0,26-06-22,02-07-23,United States,50.0,Female,Smartphone,1 Month
1089,Matt Lawrence,Premium,14.0,24-06-22,30-06-23,Canada,46.0,Female,Tablet,1 Month
1090,Jorge Avila Andrade,Basic,14.0,25-06-22,02-07-23,United States,31.0,Male,Smart TV,1 Month
1091,Jeffrey Huston,Premium,12.0,20-06-22,03-07-23,United States,46.0,Female,Smartphone,1 Month
1092,Mary Elizabeth Williams,Basic,15.0,21-06-22,02-07-23,Canada,41.0,Male,Smart TV,1 Month
1093,Mike Kerrigan,Standard,12.0,20-06-22,02-07-23,United Kingdom,36.0,Male,Smartphone,1 Month
1094,Godfrey Cheshire,Standard,10.0,22-06-22,02-07-23,Australia,45.0,Female,Tablet,1 Month
1095,John Tones,Basic,10.0,24-06-22,03-07-23,Germany,36.0,Male,Smartphone,1 Month
1096,Guy MacPherson,Premium,15.0,30-06-22,02-07-23,France,28.0,Male,Smartphone,1 Month
1097,Steven Boone,Basic,13.0,03-07-22,02-07-23,Brazil,45.0,Female,Smartphone,1 Month
1098,Rod Dreher,Standard,10.0,04-07-22,02-07-23,Mexico,39.0,Female,Smartphone,1 Month
1099,Matt Diehl,Premium,13.0,08-07-22,02-07-23,Spain,51.0,Female,Laptop,1 Month
1100,Chris Grunden,Basic,10.0,19-07-22,01-07-23,Italy,37.0,Male,Laptop,1 Month
1101,Kate Manning,Premium,11.0,21-07-22,01-07-23,Spain,33.0,Female,Tablet,1 Month
1102,Cornell & Petricelli,Basic,15.0,27-07-22,03-07-23,Spain,32.0,Female,Smartphone,1 Month
1103,Cody Clark,Standard,14.0,02-08-22,01-07-23,United States,49.0,Female,Tablet,1 Month
1104,Diana Abu-Jaber,Standard,10.0,09-08-22,03-07-23,Canada,37.0,Female,Smart TV,1 Month
1105,Darren D'Addario,Basic,15.0,21-08-22,01-07-23,United States,39.0,Male,Tablet,1 Month
1106,William Arnold,Premium,14.0,29-08-22,04-07-23,United States,37.0,Male,Smart TV,1 Month
1107,James Hebert,Basic,15.0,31-08-22,01-07-23,Canada,36.0,Female,Smart TV,1 Month
1108,Michael Atkinson,Standard,10.0,02-09-22,03-07-23,United Kingdom,34.0,Male,Laptop,1 Month
1109,Harry Haun,Premium,13.0,04-09-22,01-07-23,Australia,51.0,Female,Smartphone,1 Month
1110,Lucas Hilderbrand,Basic,13.0,05-09-22,04-07-23,Germany,41.0,Female,Tablet,1 Month
1111,Hap Erstein,Premium,13.0,10-09-22,01-07-23,France,51.0,Male,Smart TV,1 Month
1112,Tor Thorsen,Basic,15.0,13-09-22,03-07-23,Brazil,31.0,Female,Tablet,1 Month
1113,Philip Booth,Standard,13.0,20-09-22,01-07-23,Mexico,44.0,Male,Laptop,1 Month
1114,Steve Tilley,Standard,15.0,01-10-22,03-07-23,Spain,50.0,Male,Smart TV,1 Month
1115,Steven Rosen,Basic,14.0,03-10-22,01-07-23,Italy,33.0,Male,Laptop,1 Month
1116,Ernest Hardy,Premium,11.0,06-10-22,04-07-23,Spain,44.0,Female,Laptop,1 Month
1117,Greg Dean Schmitz,Basic,15.0,08-10-22,01-07-23,Spain,42.0,Female,Tablet,1 Month
1118,Shay Casey,Standard,13.0,09-10-22,03-07-23,United States,35.0,Male,Smart TV,1 Month
1119,Chris Vognar,Premium,12.0,10-10-22,02-07-23,Canada,48.0,Male,Smartphone,1 Month
1120,Christopher Brandon,Basic,13.0,10-10-22,04-07-23,United States,51.0,Female,Smartphone,1 Month
1121,Hannah Brown,Basic,15.0,12-10-22,01-07-23,United States,44.0,Female,Smart TV,1 Month
1122,Alec Cawthorne,Basic,11.0,14-10-22,02-07-23,Canada,37.0,Female,Smartphone,1 Month
1123,Doug Saunders,Standard,15.0,15-10-22,02-07-23,United Kingdom,35.0,Female,Laptop,1 Month
1124,Jon Alon Walz,Premium,11.0,17-10-22,03-07-23,Australia,32.0,Male,Laptop,1 Month
1125,Todd Anthony,Basic,15.0,19-10-22,02-07-23,Germany,46.0,Female,Tablet,1 Month
1126,Paul Clinton (CNN.com),Basic,14.0,25-10-22,02-07-23,France,39.0,Female,Laptop,1 Month
1127,Chris Kaltenbach,Premium,11.0,26-10-22,02-07-23,Brazil,33.0,Female,Tablet,1 Month
1128,Kate Knibbs,Standard,10.0,05-11-22,03-07-23,Mexico,42.0,Male,Tablet,1 Month
1129,Marc Fortier,Standard,14.0,07-11-22,03-07-23,Spain,37.0,Female,Smartphone,1 Month
1130,Aileo Weinmann,Basic,14.0,08-11-22,03-07-23,Italy,27.0,Female,Smart TV,1 Month
1131,Jonathan Foreman,Premium,14.0,09-11-22,02-07-23,Spain,34.0,Female,Laptop,1 Month
1132,David Elliott,Standard,13.0,06-11-22,03-07-23,Spain,51.0,Male,Laptop,1 Month
1133,Yazmin Ghonaim,Basic,12.0,04-11-22,03-07-23,United States,42.0,Male,Laptop,1 Month
1134,Michael Thomson,Standard,13.0,03-11-22,05-07-23,Canada,46.0,Female,Smart TV,1 Month
1135,Steve Murray,Premium,13.0,23-10-22,02-07-23,United States,36.0,Male,Laptop,1 Month
1136,Jason Kaufman,Basic,14.0,24-10-22,04-07-23,United States,46.0,Male,Smartphone,1 Month
1137,Laura Kelly,Premium,13.0,23-10-22,04-07-23,Canada,51.0,Male,Smart TV,1 Month
1138,Dwayne E. Leslie,Standard,12.0,21-10-22,04-07-23,United Kingdom,45.0,Female,Smartphone,1 Month
1139,Cory Cheney,Basic,14.0,11-09-22,02-07-23,Australia,33.0,Male,Smartphone,1 Month
1140,Keith Simanton,Standard,10.0,09-09-22,03-07-23,Germany,31.0,Female,Smart TV,1 Month
1141,Sandra Ramani,Premium,12.0,22-08-22,03-07-23,France,48.0,Female,Smart TV,1 Month
1142,Jane Sumner,Basic,13.0,21-08-22,04-07-23,Brazil,47.0,Female,Laptop,1 Month
1143,Sarah Hepola,Standard,13.0,15-08-22,01-07-23,Mexico,43.0,Male,Smart TV,1 Month
1144,Bill Pearis,Premium,14.0,14-08-22,03-07-23,Spain,39.0,Male,Tablet,1 Month
1145,Mark Caro,Basic,11.0,09-08-22,03-07-23,Italy,46.0,Male,Smart TV,1 Month
1146,Jim Chastain,Premium,12.0,04-08-22,04-07-23,Spain,46.0,Female,Smartphone,1 Month
1147,Karen Kemmerle,Basic,11.0,27-07-22,01-07-23,Spain,40.0,Female,Tablet,1 Month
1148,Andy Seiler,Standard,12.0,11-07-22,02-07-23,United States,38.0,Male,Smartphone,1 Month
1149,Eleanor Ringel Cater,Standard,13.0,09-07-22,03-07-23,Canada,48.0,Female,Tablet,1 Month
1150,Kasia Anderson,Basic,15.0,01-07-22,03-07-23,United States,38.0,Male,Tablet,1 Month
1151,Arthur Lazere,Premium,12.0,30-06-22,01-07-23,United States,43.0,Male,Laptop,1 Month
1152,Susan Green,Basic,11.0,29-06-22,02-07-23,Canada,29.0,Male,Smartphone,1 Month
1153,J. Serpico,Standard,15.0,29-06-22,03-07-23,United Kingdom,32.0,Female,Laptop,1 Month
1154,Justine Elias,Premium,10.0,30-06-22,03-07-23,Australia,32.0,Female,Laptop,1 Month
1155,Richard Kuipers,Basic,10.0,30-06-22,30-06-23,Germany,49.0,Female,Laptop,1 Month
1156,Jonathan Lewis,Premium,14.0,26-06-22,02-07-23,France,51.0,Female,Laptop,1 Month
1157,Katherine Monk,Basic,14.0,27-06-22,03-07-23,Brazil,32.0,Male,Smart TV,1 Month
1158,Louis B. Parks,Standard,12.0,25-06-22,02-07-23,Mexico,35.0,Female,Smart TV,1 Month
1159,Catherine Graham,Standard,15.0,25-06-22,01-07-23,Spain,41.0,Male,Laptop,1 Month
1160,Thom Bennett,Basic,12.0,20-06-22,03-07-23,Italy,43.0,Female,Smart TV,1 Month
1161,Athan Bezaitis,Premium,12.0,21-06-22,03-07-23,Spain,41.0,Male,Smartphone,1 Month
1162,Steve Simels,Basic,10.0,21-06-22,02-07-23,Spain,51.0,Male,Smart TV,1 Month
1163,Graham Verdon,Standard,13.0,22-06-22,03-07-23,United States,47.0,Female,Smart TV,1 Month
1164,Randall King,Premium,15.0,23-06-22,02-07-23,Canada,39.0,Male,Smart TV,1 Month
1165,Peter Crimmins,Basic,15.0,27-06-22,03-07-23,United States,51.0,Male,Smartphone,1 Month
1166,Scott A. Mantz,Premium,13.0,02-07-22,02-07-23,United States,39.0,Female,Tablet,1 Month
1167,Phoebe Flowers,Basic,12.0,03-07-22,02-07-23,Canada,45.0,Male,Tablet,1 Month
1168,Tom Maurstad,Standard,13.0,05-07-22,02-07-23,United Kingdom,42.0,Male,Laptop,1 Month
1169,Barbara Lester,Standard,13.0,15-07-22,02-07-23,Australia,48.0,Male,Smartphone,1 Month
1170,Chris Gore,Basic,11.0,20-07-22,02-07-23,Germany,33.0,Male,Smart TV,1 Month
1171,George Meyer,Premium,14.0,27-07-22,02-07-23,France,47.0,Female,Smartphone,1 Month
1172,Darryl Sterdan,Basic,11.0,29-07-22,04-07-23,Brazil,51.0,Female,Smart TV,1 Month
1173,Francesca Dinglasan,Standard,11.0,03-08-22,01-07-23,Mexico,27.0,Male,Smartphone,1 Month
1174,Betsy Sherman,Premium,11.0,18-08-22,04-07-23,Spain,44.0,Female,Laptop,1 Month
1175,Sharon Pian Chan,Basic,12.0,23-08-22,02-07-23,Italy,41.0,Male,Laptop,1 Month
1176,Gary Mairs,Premium,11.0,27-08-22,05-07-23,Spain,37.0,Male,Smart TV,1 Month
1177,Eric Harrison,Basic,15.0,01-09-22,02-07-23,Spain,48.0,Male,Tablet,1 Month
1178,Kate Pluta,Standard,12.0,03-09-22,04-07-23,United States,30.0,Male,Smart TV,1 Month
1179,Amy Taubin,Standard,14.0,05-09-22,02-07-23,Canada,44.0,Female,Smartphone,1 Month
1180,Rod Armstrong,Basic,14.0,09-09-22,04-07-23,United States,34.0,Female,Smart TV,1 Month
1181,Tyler McLeod,Premium,15.0,11-09-22,01-07-23,United States,40.0,Female,Laptop,1 Month
1182,Tom Block,Basic,14.0,17-09-22,04-07-23,Canada,28.0,Female,Smartphone,1 Month
1183,Joshua Tanzer,Standard,15.0,19-09-22,02-07-23,United Kingdom,44.0,Female,Tablet,1 Month
1184,Richard Kelly,Premium,13.0,28-09-22,03-07-23,Australia,38.0,Female,Laptop,1 Month
1185,Kathi Maio,Basic,14.0,06-10-22,02-07-23,Germany,49.0,Male,Smart TV,1 Month
1186,Max Messier,Premium,13.0,07-10-22,05-07-23,France,32.0,Female,Smart TV,1 Month
1187,Robert Denerstein,Basic,14.0,09-10-22,01-07-23,Brazil,47.0,Female,Smart TV,1 Month
1188,Lawrence Terenzi,Standard,10.0,10-10-22,03-07-23,Mexico,44.0,Male,Tablet,1 Month
1189,J. Rentilly,Standard,12.0,11-10-22,03-07-23,Spain,33.0,Male,Smartphone,1 Month
1190,Chris Cobb,Basic,15.0,12-10-22,04-07-23,Italy,32.0,Male,Laptop,1 Month
1191,Stephen Miller,Premium,12.0,13-10-22,01-07-23,Spain,27.0,Female,Smartphone,1 Month
1192,Geoff Pevere,Basic,11.0,14-10-22,03-07-23,Spain,37.0,Male,Laptop,1 Month
1193,Terry Lawson,Standard,14.0,16-10-22,03-07-23,United States,34.0,Male,Tablet,1 Month
